x,y,z,Vx,Vy,Vz
0.8,-0.6,-1,0.158875,-1.30113,0.364721
0.8,-0.6,-0.9,0.154034,-1.27932,0.40423
0.8,-0.6,-0.8,0.143067,-1.23662,0.445105
0.8,-0.6,-0.7,0.12386,-1.16786,0.484387
0.8,-0.6,-0.6,0.0942084,-1.0683,0.516733
0.8,-0.6,-0.5,0.0524679,-0.935521,0.533437
0.8,-0.6,-0.4,-0.00116588,-0.772584,0.521973
0.8,-0.6,-0.3,-0.0627878,-0.592437,0.467494
0.8,-0.6,-0.2,-0.123176,-0.421146,0.358148
0.8,-0.6,-0.1,-0.168526,-0.295219,0.194193
0.8,-0.6,0,-0.185443,-0.248911,-0.00463729
0.8,-0.6,0.1,-0.168344,-0.296269,-0.202804
0.8,-0.6,0.2,-0.123102,-0.42246,-0.365072
0.8,-0.6,0.3,-0.0631968,-0.592946,-0.472366
0.8,-0.6,0.4,-0.00230924,-0.771464,-0.524983
0.8,-0.6,0.5,0.0505291,-0.9324,-0.535025
0.8,-0.6,0.6,0.0915604,-1.0632,-0.517343
0.8,-0.6,0.7,0.120662,-1.16103,-0.484367
0.8,-0.6,0.8,0.139494,-1.22841,-0.444698
0.8,-0.6,0.9,0.150244,-1.27008,-0.403593
0.8,-0.6,1,0.154997,-1.29119,-0.363953
0.8,-0.5,-1,0.12964,-1.36617,0.341383
0.8,-0.5,-0.9,0.122265,-1.34934,0.385259
0.8,-0.5,-0.8,0.107512,-1.3096,0.433599
0.8,-0.5,-0.7,0.0822893,-1.2398,0.484506
0.8,-0.5,-0.6,0.0428454,-1.13208,0.533464
0.8,-0.5,-0.5,-0.0146134,-0.979745,0.571451
0.8,-0.5,-0.4,-0.0921574,-0.781397,0.582839
0.8,-0.5,-0.3,-0.186599,-0.54833,0.545055
0.8,-0.5,-0.2,-0.284828,-0.313367,0.434489
0.8,-0.5,-0.1,-0.362315,-0.13221,0.242596
0.8,-0.5,0,-0.391837,-0.0639547,-0.00533409
0.8,-0.5,0.1,-0.361285,-0.134393,-0.252204
0.8,-0.5,0.2,-0.283447,-0.316269,-0.441553
0.8,-0.5,0.3,-0.185673,-0.550138,-0.549327
0.8,-0.5,0.4,-0.0921664,-0.780925,-0.584902
0.8,-0.5,0.5,-0.0156523,-0.976623,-0.572071
0.8,-0.5,0.6,0.040918,-1.12649,-0.533251
0.8,-0.5,0.7,0.0797004,-1.23218,-0.483855
0.8,-0.5,0.8,0.104486,-1.30045,-0.432736
0.8,-0.5,0.9,0.118992,-1.33911,-0.384309
0.8,-0.5,1,0.126261,-1.35525,-0.340411
0.8,-0.4,-1,0.100396,-1.42878,0.302306
0.8,-0.4,-0.9,0.0914162,-1.41898,0.347137
0.8,-0.4,-0.8,0.0742552,-1.3855,0.39924
0.8,-0.4,-0.7,0.0448437,-1.31948,0.458348
0.8,-0.4,-0.6,-0.00243608,-1.20998,0.521968
0.8,-0.4,-0.5,-0.0745986,-1.04513,0.582778
0.8,-0.4,-0.4,-0.17837,-0.816203,0.624341
0.8,-0.4,-0.3,-0.314868,-0.527706,0.616594
0.8,-0.4,-0.2,-0.469015,-0.215097,0.518437
0.8,-0.4,-0.1,-0.599692,0.0416023,0.301591
0.8,-0.4,0,-0.651453,0.141804,-0.00621557
0.8,-0.4,0.1,-0.5972,0.0376911,-0.312274
0.8,-0.4,0.2,-0.465573,-0.220208,-0.52525
0.8,-0.4,0.3,-0.312073,-0.531086,-0.619735
0.8,-0.4,0.4,-0.176964,-0.816343,-0.62508
0.8,-0.4,0.5,-0.0746019,-1.04185,-0.582275
0.8,-0.4,0.6,-0.00356034,-1.20374,-0.52094
0.8,-0.4,0.7,0.0429382,-1.31096,-0.457156
0.8,-0.4,0.8,0.0718583,-1.37536,-0.398044
0.8,-0.4,0.9,0.0887463,-1.40775,-0.345999
0.8,-0.4,1,0.0976076,-1.4169,-0.301244
0.8,-0.3,-1,0.0719744,-1.48481,0.246319
0.8,-0.3,-0.9,0.0628532,-1.48334,0.287274
0.8,-0.3,-0.8,0.04569,-1.4588,0.337019
0.8,-0.3,-0.7,0.0158677,-1.40149,0.39697
0.8,-0.3,-0.6,-0.0337087,-1.29848,0.467387
0.8,-0.3,-0.5,-0.113445,-1.13356,0.54481
0.8,-0.3,-0.4,-0.236728,-0.8898,0.616337
0.8,-0.3,-0.3,-0.414601,-0.559865,0.649618
0.8,-0.3,-0.2,-0.637865,-0.172232,0.585139
0.8,-0.3,-0.1,-0.846903,0.171798,0.360197
0.8,-0.3,0,-0.934825,0.312711,-0.00712824
0.8,-0.3,0.1,-0.842117,0.165669,-0.371608
0.8,-0.3,0.2,-0.631617,-0.179769,-0.590924
0.8,-0.3,0.3,-0.409677,-0.56456,-0.651033
0.8,-0.3,0.4,-0.233944,-0.890121,-0.615575
0.8,-0.3,0.5,-0.112517,-1.12974,-0.543298
0.8,-0.3,0.6,-0.0340963,-1.29137,-0.465774
0.8,-0.3,0.7,0.014635,-1.39199,-0.395485
0.8,-0.3,0.8,0.0439541,-1.44766,-0.335711
0.8,-0.3,0.9,0.0608459,-1.47116,-0.286132
0.8,-0.3,1,0.0698478,-1.47206,-0.245317
0.8,-0.2,-1,0.044896,-1.52945,0.174251
0.8,-0.2,-0.9,0.0374082,-1.53605,0.205756
0.8,-0.2,-0.8,0.0233735,-1.52125,0.245328
0.8,-0.2,-0.7,-0.00140081,-1.47551,0.29526
0.8,-0.2,-0.6,-0.0439148,-1.38568,0.357876
0.8,-0.2,-0.5,-0.115756,-1.23416,0.433932
0.8,-0.2,-0.4,-0.235015,-0.999593,0.517676
0.8,-0.2,-0.3,-0.424546,-0.664266,0.584449
0.8,-0.2,-0.2,-0.692696,-0.241943,0.570175
0.8,-0.2,-0.1,-0.97644,0.162738,0.377016
0.8,-0.2,0,-1.10579,0.337613,-0.0073617
0.8,-0.2,0.1,-0.969143,0.154856,-0.387685
0.8,-0.2,0.2,-0.684072,-0.250818,-0.573917
0.8,-0.2,0.3,-0.418353,-0.6691,-0.584031
0.8,-0.2,0.4,-0.231615,-0.999277,-0.515863
0.8,-0.2,0.5,-0.114384,-1.22941,-0.431994
0.8,-0.2,0.6,-0.0438218,-1.37757,-0.356196
0.8,-0.2,0.7,-0.0020656,-1.46504,-0.293884
0.8,-0.2,0.8,0.0222804,-1.50923,-0.244207
0.8,-0.2,0.9,0.0360907,-1.52309,-0.204831
0.8,-0.2,1,0.0434796,-1.516,-0.173473
0.8,-0.1,-1,0.0191916,-1.55802,0.0894428
0.8,-0.1,-0.9,0.0149836,-1.57053,0.106464
0.8,-0.1,-0.8,0.00713045,-1.56334,0.128298
0.8,-0.1,-0.7,-0.00687267,-1.52764,0.156661
0.8,-0.1,-0.6,-0.0314404,-1.45134,0.193733
0.8,-0.1,-0.5,-0.074473,-1.3183,0.241655
0.8,-0.1,-0.4,-0.149877,-1.10858,0.300135
0.8,-0.1,-0.3,-0.279431,-0.804078,0.358369
0.8,-0.1,-0.2,-0.482876,-0.411883,0.375432
0.8,-0.1,-0.1,-0.72463,-0.0236818,0.266308
0.8,-0.1,0,-0.844268,0.148898,-0.00523708
0.8,-0.1,0.1,-0.717902,-0.0312257,-0.273119
0.8,-0.1,0.2,-0.475735,-0.419761,-0.376842
0.8,-0.1,0.3,-0.274785,-0.807627,-0.357293
0.8,-0.1,0.4,-0.14746,-1.10707,-0.298585
0.8,-0.1,0.5,-0.0734641,-1.31252,-0.240295
0.8,-0.1,0.6,-0.0312411,-1.44239,-0.192668
0.8,-0.1,0.7,-0.00712528,-1.51646,-0.155844
0.8,-0.1,0.8,0.00663228,-1.55071,-0.127664
0.8,-0.1,0.9,0.0143597,-1.55704,-0.105958
0.8,-0.1,1,0.0185127,-1.54412,-0.0890283
0.8,0,-1,-0.00562194,-1.56712,-0.00237896
0.8,0,-0.9,-0.00555425,-1.58167,-0.00283825
0.8,0,-0.8,-0.00532472,-1.57724,-0.00343147
0.8,0,-0.7,-0.00483575,-1.54536,-0.00420944
0.8,0,-0.6,-0.00392439,-1.4746,-0.00524037
0.8,0,-0.5,-0.00231102,-1.34997,-0.00660097
0.8,0,-0.4,0.000485301,-1.15354,-0.0083185
0.8,0,-0.3,0.00522226,-0.870209,-0.0101466
0.8,0,-0.2,0.0126384,-0.509421,-0.0109415
0.8,0,-0.1,0.0215723,-0.156833,-0.00800126
0.8,0,0,0.0260676,-0.00133569,0.000158433
0.8,0,0.1,0.0213097,-0.163354,0.00819035
0.8,0,0.2,0.0123676,-0.516116,0.0109521
0.8,0,0.3,0.00505344,-0.872863,0.0100823
0.8,0,0.4,0.000407428,-1.15141,0.00824333
0.8,0,0.5,-0.00232858,-1.34376,0.00653423
0.8,0,0.6,-0.00390448,-1.46533,0.00518452
0.8,0,0.7,-0.00479291,-1.53393,0.00416272
0.8,0,0.8,-0.00526807,-1.56441,0.00339173
0.8,0,0.9,-0.00548964,-1.56802,0.00280374
0.8,0,1,-0.00555321,-1.55307,0.00234845
0.8,0.1,-1,-0.03036,-1.55552,-0.0940294
0.8,0.1,-0.9,-0.0260286,-1.56764,-0.111905
0.8,0.1,-0.8,-0.0177502,-1.55998,-0.134825
0.8,0.1,-0.7,-0.00284786,-1.52369,-0.16458
0.8,0.1,-0.6,0.0233679,-1.44663,-0.203438
0.8,0.1,-0.5,0.069239,-1.31252,-0.253599
0.8,0.1,-0.4,0.149356,-1.10129,-0.314675
0.8,0.1,-0.3,0.28638,-0.794557,-0.375223
0.8,0.1,-0.2,0.500433,-0.399287,-0.392378
0.8,0.1,-0.1,0.753516,-0.00782246,-0.277805
0.8,0.1,0,0.878347,0.166244,0.0054671
0.8,0.1,0.1,0.746476,-0.0154879,0.284928
0.8,0.1,0.2,0.492932,-0.407322,0.393853
0.8,0.1,0.3,0.281488,-0.798246,0.374075
0.8,0.1,0.4,0.146822,-1.09989,0.313014
0.8,0.1,0.5,0.0682098,-1.30684,0.252129
0.8,0.1,0.6,0.0232128,-1.43775,0.202275
0.8,0.1,0.7,-0.00250966,-1.51259,0.163679
0.8,0.1,0.8,-0.0171407,-1.54742,0.134117
0.8,0.1,0.9,-0.0252783,-1.55421,0.111334
0.8,0.1,1,-0.0295464,-1.54167,0.0935568
0.8,0.2,-1,-0.0558376,-1.52461,-0.178355
0.8,0.2,-0.9,-0.0482564,-1.53051,-0.210543
0.8,0.2,-0.8,-0.0338818,-1.51487,-0.250939
0.8,0.2,-0.7,-0.00840504,-1.46811,-0.301854
0.8,0.2,-0.6,0.0353339,-1.37705,-0.365596
0.8,0.2,-0.5,0.109122,-1.22401,-0.442822
0.8,0.2,-0.4,0.231231,-0.987573,-0.527485
0.8,0.2,-0.3,0.424464,-0.650127,-0.594298
0.8,0.2,-0.2,0.696472,-0.225851,-0.578314
0.8,0.2,-0.1,0.982858,0.17993,-0.381476
0.8,0.2,0,1.11298,0.355015,0.00746394
0.8,0.2,0.1,0.975511,0.17198,0.392328
0.8,0.2,0.2,0.687756,-0.234861,0.582162
0.8,0.2,0.3,0.418186,-0.655126,0.5939
0.8,0.2,0.4,0.227791,-0.987423,0.525637
0.8,0.2,0.5,0.107761,-1.21941,0.440825
0.8,0.2,0.6,0.0352938,-1.36908,0.363851
0.8,0.2,0.7,-0.00765637,-1.45778,0.300415
0.8,0.2,0.8,-0.0326838,-1.50296,0.24976
0.8,0.2,0.9,-0.0468205,-1.51765,0.209564
0.8,0.2,1,-0.0542951,-1.51125,0.177527
0.8,0.3,-1,-0.0825398,-1.47793,-0.249713
0.8,0.3,-0.9,-0.0733581,-1.47553,-0.291122
0.8,0.3,-0.8,-0.0559555,-1.44994,-0.341364
0.8,0.3,-0.7,-0.0256584,-1.39144,-0.401818
0.8,0.3,-0.6,0.0246794,-1.2871,-0.47266
0.8,0.3,-0.5,0.105474,-1.12078,-0.550266
0.8,0.3,-0.4,0.229998,-0.875735,-0.621469
0.8,0.3,-0.3,0.40894,-0.545002,-0.65364
0.8,0.3,-0.2,0.632532,-0.157555,-0.587368
0.8,0.3,-0.1,0.840994,0.185366,-0.360827
0.8,0.3,0,0.928446,0.325563,0.00716532
0.8,0.3,0.1,0.836241,0.179221,0.372328
0.8,0.3,0.2,0.626309,-0.165165,0.593247
0.8,0.3,0.3,0.404027,-0.549829,0.655117
0.8,0.3,0.4,0.227229,-0.876223,0.620725
0.8,0.3,0.5,0.10458,-1.11714,0.548742
0.8,0.3,0.6,0.0251242,-1.28017,0.471018
0.8,0.3,0.7,-0.0243479,-1.3821,0.400295
0.8,0.3,0.8,-0.0541257,-1.43895,0.340017
0.8,0.3,0.9,-0.0712455,-1.4635,0.289941
0.8,0.3,1,-0.0803006,-1.46531,0.248672
0.8,0.4,-1,-0.110444,-1.42023,-0.304867
0.8,0.4,-0.9,-0.101424,-1.4094,-0.349926
0.8,0.4,-0.8,-0.0841045,-1.37479,-0.402223
0.8,0.4,-0.7,-0.054402,-1.30757,-0.461434
0.8,0.4,-0.6,-0.00671125,-1.19689,-0.524978
0.8,0.4,-0.5,0.0659138,-1.03103,-0.58541
0.8,0.4,-0.4,0.170035,-0.801505,-0.626185
0.8,0.4,-0.3,0.306508,-0.513185,-0.617289
0.8,0.4,-0.2,0.460058,-0.201704,-0.51805
0.8,0.4,-0.1,0.589813,0.0534153,-0.30091
0.8,0.4,0,0.641115,0.152838,0.00622893
0.8,0.4,0.1,0.587355,0.0494947,0.311634
0.8,0.4,0.2,0.456659,-0.206865,0.524924
0.8,0.4,0.3,0.30375,-0.516673,0.620489
0.8,0.4,0.4,0.168663,-0.8018,0.626962
0.8,0.4,0.5,0.0659577,-1.02792,0.584922
0.8,0.4,0.6,-0.00553447,-1.19084,0.523946
0.8,0.4,0.7,-0.0524307,-1.29924,0.460226
0.8,0.4,0.8,-0.0816295,-1.36482,0.401005
0.8,0.4,0.9,-0.0986664,-1.39834,0.348763
0.8,0.4,1,-0.10756,-1.40851,0.303779
0.8,0.5,-1,-0.139048,-1.35634,-0.343091
0.8,0.5,-0.9,-0.131633,-1.33845,-0.387008
0.8,0.5,-0.8,-0.116763,-1.29761,-0.435316
0.8,0.5,-0.7,-0.0913582,-1.22672,-0.486073
0.8,0.5,-0.6,-0.0516991,-1.11804,-0.534703
0.8,0.5,-0.5,0.00593262,-0.965028,-0.572139
0.8,0.5,-0.4,0.0834889,-0.766507,-0.582773
0.8,0.5,-0.3,0.177658,-0.533956,-0.54421
0.8,0.5,-0.2,0.275316,-0.300148,-0.433216
0.8,0.5,-0.1,0.352169,-0.120264,-0.241627
0.8,0.5,0,0.381413,-0.0525802,0.00533807
0.8,0.5,0.1,0.35116,-0.122465,0.251252
0.8,0.5,0.2,0.273966,-0.303101,0.440314
0.8,0.5,0.3,0.176763,-0.535864,0.548524
0.8,0.5,0.4,0.0835273,-0.766181,0.584872
0.8,0.5,0.5,0.00700386,-0.962083,0.572782
0.8,0.5,0.6,-0.0497322,-1.11264,0.534501
0.8,0.5,0.7,-0.0887202,-1.21931,0.485422
0.8,0.5,0.8,-0.113679,-1.28866,0.434447
0.8,0.5,0.9,-0.128291,-1.3284,0.386046
0.8,0.5,1,-0.135593,-1.34559,0.342103
0.8,0.6,-1,-0.167546,-1.29038,-0.365627
0.8,0.6,-0.9,-0.162645,-1.26755,-0.405049
0.8,0.6,-0.8,-0.151567,-1.22384,-0.445758
0.8,0.6,-0.7,-0.132216,-1.15413,-0.484771
0.8,0.6,-0.6,-0.102422,-1.0538,-0.516725
0.8,0.6,-0.5,-0.0605961,-0.920553,-0.532923
0.8,0.6,-0.4,-0.00700344,-0.757597,-0.520919
0.8,0.6,-0.3,0.0544045,-0.577938,-0.466041
0.8,0.6,-0.2,0.114437,-0.407511,-0.35668
0.8,0.6,-0.1,0.159438,-0.282441,-0.193252
0.8,0.6,0,0.176209,-0.236501,0.00463572
0.8,0.6,0.1,0.159265,-0.283516,0.201865
0.8,0.6,0.2,0.114378,-0.408884,0.363619
0.8,0.6,0.3,0.054828,-0.578547,0.470937
0.8,0.6,0.4,-0.00584563,-0.756616,0.523956
0.8,0.6,0.5,-0.0586406,-0.917602,0.534533
0.8,0.6,0.6,-0.0997517,-1.04889,0.517349
0.8,0.6,0.7,-0.128989,-1.1475,0.48476
0.8,0.6,0.8,-0.147956,-1.21583,0.445354
0.8,0.6,0.9,-0.158808,-1.25851,0.40441
0.8,0.6,1,-0.163613,-1.28063,0.364855
0.8,0.7,-1,-0.195055,-1.22539,-0.374903
0.8,0.7,-0.9,-0.193034,-1.19984,-0.407981
0.8,0.7,-0.8,-0.186171,-1.15618,-0.439657
0.8,0.7,-0.7,-0.173136,-1.09116,-0.466556
0.8,0.7,-0.6,-0.152784,-1.00263,-0.483493
0.8,0.7,-0.5,-0.124657,-0.89098,-0.483197
0.8,0.7,-0.4,-0.089733,-0.761271,-0.456722
0.8,0.7,-0.3,-0.0512638,-0.625267,-0.39526
0.8,0.7,-0.2,-0.01512,-0.501998,-0.293823
0.8,0.7,-0.1,0.0111471,-0.414656,-0.15588
0.8,0.7,0,0.0208839,-0.383083,0.00410426
0.8,0.7,0.1,0.0114429,-0.415049,0.163657
0.8,0.7,0.2,-0.014413,-0.502361,0.300456
0.8,0.7,0.3,-0.0499927,-0.624978,0.400392
0.8,0.7,0.4,-0.0877954,-0.759793,0.46035
0.8,0.7,0.5,-0.122043,-0.888006,0.485535
0.8,0.7,0.6,-0.14957,-0.998101,0.484828
0.8,0.7,0.7,-0.169445,-1.08521,0.467161
0.8,0.7,0.8,-0.182146,-1.14903,0.439751
0.8,0.7,0.9,-0.188809,-1.19175,0.407726
0.8,0.7,1,-0.190744,-1.2166,0.374416
0.8,0.8,-1,-0.220787,-1.16329,-0.373783
0.8,0.8,-0.9,-0.221593,-1.13692,-0.399899
0.8,0.8,-0.8,-0.21873,-1.09543,-0.422627
0.8,0.8,-0.7,-0.211389,-1.03706,-0.438692
0.8,0.8,-0.6,-0.199013,-0.961304,-0.443614
0.8,0.8,-0.5,-0.181621,-0.86998,-0.431816
0.8,0.8,-0.4,-0.160216,-0.768382,-0.397293
0.8,0.8,-0.3,-0.137104,-0.66611,-0.335119
0.8,0.8,-0.2,-0.11587,-0.57665,-0.243748
0.8,0.8,-0.1,-0.100684,-0.514901,-0.127301
0.8,0.8,0,-0.094994,-0.49281,0.00369925
0.8,0.8,0.1,-0.100133,-0.514902,0.134402
0.8,0.8,0.2,-0.114729,-0.576414,0.25004
0.8,0.8,0.3,-0.135328,-0.665275,0.340291
0.8,0.8,0.4,-0.157788,-0.766604,0.40126
0.8,0.8,0.5,-0.178574,-0.867038,0.434662
0.8,0.8,0.6,-0.195428,-0.957129,0.445511
0.8,0.8,0.7,-0.207377,-1.03171,0.439833
0.8,0.8,0.8,-0.214414,-1.08905,0.423193
0.8,0.8,0.9,-0.21709,-1.1297,0.400039
0.8,0.8,1,-0.216203,-1.15541,0.373615
0.8,0.9,-1,-0.244154,-1.10511,-0.365055
0.8,0.9,-0.9,-0.247465,-1.07933,-0.384421
0.8,0.9,-0.8,-0.248042,-1.04128,-0.39914
0.8,0.9,-0.7,-0.245392,-0.990259,-0.406315
0.8,0.9,-0.6,-0.239254,-0.926736,-0.402345
0.8,0.9,-0.5,-0.229786,-0.853051,-0.383188
0.8,0.9,-0.4,-0.217774,-0.773995,-0.345009
0.8,0.9,-0.3,-0.20473,-0.697001,-0.285271
0.8,0.9,-0.2,-0.192782,-0.631499,-0.204084
0.8,0.9,-0.1,-0.184241,-0.587174,-0.105306
0.8,0.9,0,-0.180935,-0.571416,0.00338279
0.8,0.9,0.1,-0.183558,-0.58696,0.111858
0.8,0.9,0.2,-0.191413,-0.630936,0.210042
0.8,0.9,0.3,-0.202682,-0.695873,0.290375
0.8,0.9,0.4,-0.215074,-0.772087,0.349147
0.8,0.9,0.5,-0.226493,-0.85021,0.386369
0.8,0.9,0.6,-0.235454,-0.9229,0.404661
0.8,0.9,0.7,-0.241191,-0.985455,0.407897
0.8,0.9,0.8,-0.243552,-1.0356,0.400125
0.8,0.9,0.9,-0.242793,-1.0729,0.384937
0.8,0.9,1,-0.239396,-1.09808,0.36521
0.8,1,-1,-0.264799,-1.05125,-0.351139
0.8,1,-0.9,-0.270164,-1.02697,-0.364441
0.8,1,-0.8,-0.27349,-0.992957,-0.372446
0.8,1,-0.7,-0.274462,-0.949159,-0.372746
0.8,1,-0.6,-0.272945,-0.896546,-0.362582
0.8,1,-0.5,-0.269092,-0.837488,-0.339141
0.8,1,-0.4,-0.263436,-0.776013,-0.300081
0.8,1,-0.3,-0.256913,-0.717728,-0.244261
0.8,1,-0.2,-0.250758,-0.669222,-0.172518
0.8,1,-0.1,-0.246253,-0.636893,-0.0881665
0.8,1,0,-0.24438,-0.62544,0.00312799
0.8,1,0.1,-0.245512,-0.636572,0.0942631
0.8,1,0.2,-0.249289,-0.668503,0.178165
0.8,1,0.3,-0.254745,-0.716479,0.249243
0.8,1,0.4,-0.260618,-0.774099,0.304279
0.8,1,0.5,-0.265695,-0.834806,0.342528
0.8,1,0.6,-0.269058,-0.893047,0.365199
0.8,1,0.7,-0.270186,-0.944853,0.374674
0.8,1,0.8,-0.268928,-0.987903,0.373787
0.8,1,0.9,-0.265417,-1.02126,0.365295
0.8,1,1,-0.259956,-1.045,0.351601
0.9,-1,-1,0.303118,-1.1828,0.360516
0.9,-1,-0.9,0.312639,-1.17154,0.372182
0.9,-1,-0.8,0.320225,-1.15175,0.378129
0.9,-1,-0.7,0.325457,-1.12327,0.376047
0.9,-1,-0.6,0.328075,-1.08682,0.363382
0.9,-1,-0.5,0.328088,-1.0443,0.337629
0.9,-1,-0.4,0.325872,-0.998932,0.296823
0.9,-1,-0.3,0.322208,-0.955249,0.240182
0.9,-1,-0.2,0.318177,-0.918527,0.16874
0.9,-1,-0.1,0.314937,-0.893861,0.0857262
0.9,-1,0,0.313384,-0.884979,-0.00359776
0.9,-1,0.1,0.313869,-0.893234,-0.0927492
0.9,-1,0.2,0.316078,-0.917221,-0.175273
0.9,-1,0.3,0.319146,-0.953183,-0.245982
0.9,-1,0.4,0.321951,-0.996026,-0.301744
0.9,-1,0.5,0.323437,-1.0405,-0.341621
0.9,-1,0.6,0.322843,-1.08214,-0.366473
0.9,-1,0.7,0.319797,-1.11775,-0.378317
0.9,-1,0.8,0.314285,-1.14548,-0.379685
0.9,-1,0.9,0.306553,-1.16463,-0.373139
0.9,-1,1,0.297001,-1.17537,-0.360986
0.9,-0.9,-1,0.280778,-1.25047,0.372281
0.9,-0.9,-0.9,0.288348,-1.24046,0.389431
0.9,-0.9,-0.8,0.293329,-1.21997,0.401344
0.9,-0.9,-0.7,0.295126,-1.1883,0.405247
0.9,-0.9,-0.6,0.293354,-1.14575,0.397828
0.9,-0.9,-0.5,0.288032,-1.09414,0.375537
0.9,-0.9,-0.4,0.27978,-1.03726,0.335197
0.9,-0.9,-0.3,0.269931,-0.980978,0.274946
0.9,-0.9,-0.2,0.260416,-0.932628,0.195326
0.9,-0.9,-0.1,0.253356,-0.899681,0.100094
0.9,-0.9,0,0.250436,-0.887783,-0.00382747
0.9,-0.9,0.1,0.252307,-0.899022,-0.107529
0.9,-0.9,0.2,0.258343,-0.931227,-0.202144
0.9,-0.9,0.3,0.266891,-0.978701,-0.28086
0.9,-0.9,0.4,0.275866,-1.03399,-0.340062
0.9,-0.9,0.5,0.283373,-1.0898,-0.379331
0.9,-0.9,0.6,0.288105,-1.14035,-0.400624
0.9,-0.9,0.7,0.28945,-1.18192,-0.407168
0.9,-0.9,0.8,0.287386,-1.21273,-0.402536
0.9,-0.9,0.9,0.282281,-1.23252,-0.390034
0.9,-0.9,1,0.274707,-1.24199,-0.372425
0.9,-0.8,-1,0.254956,-1.32272,0.378333
0.9,-0.8,-0.9,0.260038,-1.31517,0.401448
0.9,-0.8,-0.8,0.261646,-1.29506,0.420308
0.9,-0.8,-0.7,0.258887,-1.26085,0.43175
0.9,-0.8,-0.6,0.251105,-1.21206,0.431671
0.9,-0.8,-0.5,0.238207,-1.1501,0.415231
0.9,-0.8,-0.4,0.221052,-1.07913,0.377538
0.9,-0.8,-0.3,0.201747,-1.00654,0.314956
0.9,-0.8,-0.2,0.18358,-0.942504,0.226908
0.9,-0.8,-0.1,0.170364,-0.898068,0.117509
0.9,-0.8,0,0.165232,-0.881943,-0.00408004
0.9,-0.8,0.1,0.169401,-0.897418,-0.125382
0.9,-0.8,0.2,0.181654,-0.941061,-0.23399
0.9,-0.8,0.3,0.198878,-1.00408,-0.320914
0.9,-0.8,0.4,0.217305,-1.07548,-0.382239
0.9,-0.8,0.5,0.233695,-1.14516,-0.41871
0.9,-0.8,0.6,0.245985,-1.20585,-0.434065
0.9,-0.8,0.7,0.253333,-1.2535,-0.433241
0.9,-0.8,0.8,0.255829,-1.28674,-0.42108
0.9,-0.8,0.9,0.254111,-1.3061,-0.401669
0.9,-0.8,1,0.249046,-1.3131,-0.378142
0.9,-0.7,-1,0.225945,-1.39869,0.376359
0.9,-0.7,-0.9,0.228117,-1.39518,0.405456
0.9,-0.7,-0.8,0.225708,-1.37707,0.431854
0.9,-0.7,-0.7,0.21735,-1.34168,0.452203
0.9,-0.7,-0.6,0.201873,-1.2873,0.461719
0.9,-0.7,-0.5,0.178807,-1.21435,0.45414
0.9,-0.7,-0.4,0.149091,-1.12685,0.422317
0.9,-0.7,-0.3,0.115781,-1.03372,0.359847
0.9,-0.7,-0.2,0.0842515,-0.948851,0.26392
0.9,-0.7,-0.1,0.0612323,-0.888576,0.138487
0.9,-0.7,0,0.0525371,-0.866534,-0.00435696
0.9,-0.7,0.1,0.0604666,-0.888005,-0.146817
0.9,-0.7,0.2,0.0826624,-0.947463,-0.271215
0.9,-0.7,0.3,0.113309,-1.03116,-0.365729
0.9,-0.7,0.4,0.145734,-1.12283,-0.426704
0.9,-0.7,0.5,0.174649,-1.20875,-0.457158
0.9,-0.7,0.6,0.197068,-1.28018,-0.463596
0.9,-0.7,0.7,0.212085,-1.33322,-0.453187
0.9,-0.7,0.8,0.220172,-1.36754,-0.432168
0.9,-0.7,0.9,0.222476,-1.38485,-0.405286
0.9,-0.7,1,0.220332,-1.38782,-0.375848
0.9,-0.6,-1,0.194301,-1.47672,0.3638
0.9,-0.6,-0.9,0.193398,-1.47913,0.39814
0.9,-0.6,-0.8,0.186672,-1.46522,0.431871
0.9,-0.6,-0.7,0.172081,-1.43097,0.461811
0.9,-0.6,-0.6,0.147594,-1.37293,0.482843
0.9,-0.6,-0.5,0.111883,-1.28973,0.487438
0.9,-0.6,-0.4,0.0654959,-1.18435,0.465796
0.9,-0.6,-0.3,0.0123704,-1.06673,0.407542
0.9,-0.6,-0.2,-0.039175,-0.955142,0.305831
0.9,-0.6,-0.1,-0.0775187,-0.873534,0.163193
0.9,-0.6,0,-0.0918964,-0.843339,-0.00465446
0.9,-0.6,0.1,-0.0779161,-0.87315,-0.171977
0.9,-0.6,0.2,-0.0401483,-0.95395,-0.313237
0.9,-0.6,0.3,0.0106015,-1.06415,-0.413167
0.9,-0.6,0.4,0.0628146,-1.17996,-0.469667
0.9,-0.6,0.5,0.108326,-1.28339,-0.489827
0.9,-0.6,0.6,0.143318,-1.36477,-0.484092
0.9,-0.6,0.7,0.167295,-1.42128,-0.462234
0.9,-0.6,0.8,0.181589,-1.45437,-0.431721
0.9,-0.6,0.9,0.188201,-1.46745,-0.397604
0.9,-0.6,1,0.189132,-1.46454,-0.363015
0.9,-0.5,-1,0.160818,-1.55423,0.338151
0.9,-0.5,-0.9,0.157089,-1.56449,0.375945
0.9,-0.5,-0.8,0.146379,-1.55742,0.415515
0.9,-0.5,-0.7,0.125817,-1.52758,0.454303
0.9,-0.5,-0.6,0.0921456,-1.46948,0.487497
0.9,-0.5,-0.5,0.0424906,-1.37917,0.506936
